  Download Yoga Time app. A yoga studio in your pocket. - https,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Yoga Studio Health ; Fitness Lifestyle iPhone App ***** $3.99 -; FREE,"[0.4, 0.8]","[0.405, 0.595, 0.0]",1
" ""Yoga Studio by Gaiam","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Yoga Studio Health ; Fitness Lifestyle iPhone App ***** $3.99 -; FREE,"[0.4, 0.8]","[0.405, 0.595, 0.0]",1
  Download Yoga Time app. A yoga studio  in your pocket.... - ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Download Yoga Time app. A yoga studio  in your pocket.... - ht,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Yoga Studio app free download today ,"[0.4, 0.8]","[0.398, 0.602, 0.0]",2
" ""If you want a good yoga app","[0.7, 0.6000000000000001]","[0.512, 0.488, 0.0]",3
 Yoga anyone?FOC Now ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Download Yoga Time app. A yoga studio in your pocket. - ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Download Yoga Time app. A yoga studio in your pocket. - https:,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""$0 iOS App - Yoga Studio","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""Price drop: """"Yoga Studio"""" on sale for$3.99 ;; FREE  ","[0.4, 0.8]","[0.307, 0.533, 0.16]",1
 Yoga Studio Health ; Fitness Lifestyle iPhone App *****... ,"[0.0, 0.0]","[0.231, 0.769, 0.0]",1
 Download Yoga Time app. A yoga studio in your p ... -,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 yogaparadise:  Download Yoga Time app. A yoga studio  in your pocke ... - ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  Download Yoga Time app. A yoga studio  in your pocket.  #v ... - ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Download Yoga Time app. A yoga studio  in your pocket.  ... -  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Download Yoga Time app. A yoga studio in your p ... -https:,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Download Yoga Studio 3.99 -; FREE,"[0.4, 0.8]","[0.446, 0.554, 0.0]",1
 Awesome free guided yoga app! Download now!  ,"[0.8125, 0.9]","[0.615, 0.385, 0.0]",1
 Download Yoga Time app. A yoga studio in your pocket | Yoga pose | ... - ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Yoga Studio app free download today ,"[0.4, 0.8]","[0.398, 0.602, 0.0]",2
 [Deal] Yoga Studio - free from the Apple App Store for limited period. Excellent reviews  ,"[0.4428571428571429, 0.6476190476190476]","[0.352, 0.553, 0.095]",1
 Yoga Studio - free from the Apple App Store for limited period. Excellent reviews ,"[0.4428571428571429, 0.6476190476190476]","[0.37, 0.529, 0.101]",1
