 France Paid 35. Geometry Dash - RobTop Games AB  0836,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Germany Paid 48. Geometry Dash - RobTop Games AB  3653,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United Kingdom Paid 33. Geometry Dash - RobTop Games AB  1763,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
 France Game Paid 12. Geometry Dash - RobTop Games AB  6636,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Germany Game Paid 10. Geometry Dash - RobTop Games AB  0359,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Spain Game Paid 4. Geometry Dash - RobTop Games AB  4318,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 United Kingdom Game Paid 15. Geometry Dash - RobTop Games AB  7259,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 United States Paid 16. Geometry Dash - RobTop Games AB  4390,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
 New geometry dash channel ,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",2
 I liked a  video  App games 1: Geometry dash RAGE!!!,"[1.0, 0.8]","[0.2, 0.428, 0.372]",2
 Korea Game Paid 29. Geometry Dash - RobTop Games AB  8191,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 United States Game Paid 8. Geometry Dash - RobTop Games AB  2871,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 Australia Paid 28. Geometry Dash - RobTop Games AB  8864,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 France Paid 46. Geometry Dash - RobTop Games AB  6572,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Spain Paid 29. Geometry Dash - RobTop Games AB  4803,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United Kingdom Paid 37. Geometry Dash - RobTop Games AB  8105,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
 France Game Paid 19. Geometry Dash - RobTop Games AB  2606,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Germany Game Paid 14. Geometry Dash - RobTop Games AB  6511,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 From  Geometry Dash en Steam ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Spain Game Paid 8. Geometry Dash - RobTop Games AB  0487,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 United Kingdom Game Paid 18. Geometry Dash - RobTop Games AB  3473,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 United States Paid 15. Geometry Dash - RobTop Games AB  0847,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
 Korea Game Paid 34. Geometry Dash - RobTop Games AB  4104,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 United States Game Paid 9. Geometry Dash - RobTop Games AB  9211,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 Australia Paid 29. Geometry Dash - RobTop Games AB  5197,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 France Paid 40. Geometry Dash - RobTop Games AB  3346,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Germany Paid 27. Geometry Dash - RobTop Games AB  7728,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Spain Paid 38. Geometry Dash - RobTop Games AB  0654,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Geometry Dash Meltdown is the #2 Free app in the US! Thanks everyone! More 2.1 info and sneaky stuff soon() https,"[0.4166666666666667, 0.5]","[0.254, 0.675, 0.071]",3
  Meltdown is now available for Free on iOS and Android :DiOShttps,"[0.4, 0.6000000000000001]","[0.248, 0.752, 0.0]",2
 United Kingdom Paid 23. Geometry Dash - RobTop Games AB  5162,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
 France Game Paid 11. Geometry Dash - RobTop Games AB  9501,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Spain Game Free 33. Geometry Dash Lite - RobTop Games AB  2249,"[0.0, 0.6000000000000001]","[0.248, 0.752, 0.0]",2
 Germany Game Paid 7. Geometry Dash - RobTop Games AB  3334,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Spain Game Paid 10. Geometry Dash - RobTop Games AB  6758,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 United Kingdom Game Paid 10. Geometry Dash - RobTop Games AB  0354,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 United States Paid 9. Geometry Dash - RobTop Games AB  7620,"[0.0, 0.0]","[0.237, 0.763, 0.0]",2
  dash  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Korea Paid 41. Geometry Dash - RobTop Games AB  0077,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United States Game Free 45. Geometry Dash Lite - RobTop Games AB  0323,"[0.0, 0.6000000000000001]","[0.379, 0.621, 0.0]",2
 Korea Game Paid 16. Geometry Dash - RobTop Games AB  1598,"[-0.4, 0.4]","[0.0, 1.0, 0.0]",2
 Geometry Dash by RobTop Games AB ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Geometry Dash por RobTop Games A ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United States Game Paid 4. Geometry Dash - RobTop Games AB  5919,"[-0.4, 0.4]","[0.219, 0.781, 0.0]",2
 Australia Paid 23. Geometry Dash - RobTop Games AB  1970,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Paid  App: Geometry Dash - RobTop Games AB:...  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yeisela Ordonez  ,"[0.5, 1.0]","[0.191, 0.809, 0.0]",1
 new app on  at  'A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yei ,"[0.3181818181818182, 0.7272727272727273]","[0.148, 0.852, 0.0]",1
 A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yeisela Ordonez Vaquiro  ,"[0.5, 1.0]","[0.178, 0.822, 0.0]",1
 A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yeisela Ordonez Vaquiro is n  ,"[0.5, 1.0]","[0.167, 0.833, 0.0]",1
  A new update for Geometry Dash LITE with a new level is now available on iOS and Android! :),"[0.3181818181818182, 0.5772727272727273]","[0.171, 0.829, 0.0]",3
 A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yeisela Ordonez Vaquiro,"[0.5, 1.0]","[0.178, 0.822, 0.0]",1
A Stunning Geometry Cube Pro - Temple Of Jumps In Dash Zone - Yeisela Ordonez Vaquiro ,"[0.5, 1.0]","[0.178, 0.822, 0.0]",1
 France Paid 38. Geometry Dash - RobTop Games AB  9859,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
