 WOW! I got 6 points in Color Switch  ! Play with me it's free:  ,"[0.278125, 0.9]","[0.575, 0.425, 0.0]",2
 United States Free 22. Color Switch - Fortafy Games  8119,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 WOW! I got 3 points in Color Switch  ! Play with me it's free:  ,"[0.278125, 0.9]","[0.575, 0.425, 0.0]",2
 United States Game Free 2. Color Switch - Fortafy Games  7394,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Australia Free 32. Color Switch - Fortafy Games  2709,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
" """"""I thought your period app was color switch"""" ok Meghan  ","[0.5, 0.5]","[0.196, 0.804, 0.0]",3
 WOW! I got 0 points in Color Switch  ! Play with me it's free:  ,"[0.278125, 0.9]","[0.575, 0.425, 0.0]",2
 France Free 47. Color Switch - Fortafy Games  0603,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 How many sides can you unlock? ,"[0.5, 0.5]","[0.0, 1.0, 0.0]",2
  How many sides can you unlock? ,"[0.5, 0.5]","[0.0, 1.0, 0.0]",2
 United Kingdom Free 42. Color Switch - Fortafy Games  1703,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 France Game Free 13. Color Switch - Fortafy Games  7063,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Germany Game Free 17. Color Switch - Fortafy Games  0425,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Spain Game Free 9. Color Switch - Fortafy Games  4507,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 United Kingdom Game Free 11. Color Switch - Fortafy Games  7985,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 United States Free 23. Color Switch - Fortafy Games  4465,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 Color Switch by Fortafy Games ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United States Game Free 5. Color Switch - Fortafy Games  3544,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Australia Free 38. Color Switch - Fortafy Games  8745,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 WOW! I got 9 points in Color Switch Gravity  ! Play with me it's free:  ,"[0.278125, 0.9]","[0.546, 0.454, 0.0]",2
 France Free 45. Color Switch - Fortafy Games  7121,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 United Kingdom Free 38. Color Switch - Fortafy Games  8348,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 France Game Free 12. Color Switch - Fortafy Games  3526,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Germany Game Free 14. Color Switch - Fortafy Games  7001,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Spain Game Free 8. Color Switch - Fortafy Games  0966,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 United Kingdom Game Free 10. Color Switch - Fortafy Games  4451,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Color Twist is an insanely addictive tap based obstacle game. Download for iPhone ; iPad from AppStore ,"[-0.2, 0.65]","[0.0, 0.857, 0.143]",2
 United States Free 27. Color Switch - Fortafy Games  0614,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 United States Game Free 5. Color Switch - Fortafy Games  9945,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Australia Free 35. Color Switch - Fortafy Games  5327,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 I liked a  video fromColor Switch! | App de la Semana | 8BitCR,"[0.75, 0.8]","[0.279, 0.721, 0.0]",3
 France Free 41. Color Switch - Fortafy Games  3765,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 Spain Free 49. Color Switch - Fortafy Games  0480,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 United Kingdom Free 43. Color Switch - Fortafy Games  4445,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 France Game Free 13. Color Switch - Fortafy Games  9860,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Germany Game Free 11. Color Switch - Fortafy Games  3584,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Spain Game Free 8. Color Switch - Fortafy Games  7375,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 United Kingdom Game Free 11. Color Switch - Fortafy Games  0790,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 LOOK ! I finished Color Switch at 6% !,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 United States Free 24. Color Switch - Fortafy Games  7193,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 United States Game Free 5. Color Switch - Fortafy Games  6345,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Australia Free 29. Color Switch - Fortafy Games  2090,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 WOW! I got 0 points in Color Switch  ! Play with me it's free:  53533457 ,"[0.278125, 0.9]","[0.546, 0.454, 0.0]",2
 New  : Photo editor : Color Switch VR ,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",2
 New  : Photo editor : Color Switch VR  hkTjee,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",1
 Twitter is my favorite social media app and color switch is my favorite game ,"[0.1583333333333333, 0.6166666666666666]","[0.333, 0.667, 0.0]",3
 France Free 39. Color Switch - Fortafy Games  0289,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 Germany Free 43. Color Switch - Fortafy Games  3643,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 Spain Free 42. Color Switch - Fortafy Games  7303,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 United Kingdom Free 33. Color Switch - Fortafy Games  1448,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 France Game Free 13. Color Switch - Fortafy Games  6265,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Germany Game Free 9. Color Switch - Fortafy Games  0104,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Spain Game Free 5. Color Switch - Fortafy Games  3947,"[0.0, 0.6000000000000001]","[0.292, 0.708, 0.0]",2
 Play Color Switch on the app store and message me your score. Top 5 will be listed on my next tweet,"[0.25, 0.25]","[0.189, 0.811, 0.0]",2
 United Kingdom Game Free 9. Color Switch - Fortafy Games  7305,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 United States Free 19. Color Switch - Fortafy Games  3903,"[0.4, 0.8]","[0.466, 0.534, 0.0]",2
 United States Game Free 3. Color Switch - Fortafy Games  2930,"[0.0, 0.6000000000000001]","[0.433, 0.567, 0.0]",2
 Australia Free 29. Color Switch - Fortafy Games  8496,"[0.4, 0.8]","[0.32, 0.68, 0.0]",2
 The next Flappy Bird? Color Switch is the top game in Apples app store now - ,"[0.033333333333333326, 0.3]","[0.114, 0.886, 0.0]",2
