Pop Ball Meltdown-dash rolling,"Pop Ball is a simple, accessible twitch with one small change: Your character can't run. 
Where your goal is to escape the Space. The problem is that it seems like everything is trying to break you! 

The gameplay is as simple as it is satisfying. The Ball can only jump, and perform an air dash in one of 4 directions. Upon colliding with an object that doesn't break you, you are free to dash again. Use this to navigate a variety of challenges and hazards, including spikes, cannons and even giant monsters. 

It's featuring challenging but fair difficulty, the skill lies in your timing, and ability to react.  

Features 

- Simple, accessible controls. Simple taps and swipes are all you need to play
- Tough but fair difficulty 
- So many levels to challenge and conquer 
- Multiple leaderboards to challenge your friends!","[['Simple', 'controls'], ['break'], ['challenges', 'variety'], ['spikes', 'including'], [], []]","[['accessible', 'taps', 'Simple', 'taps', 'swipes'], ['dash', 'The', 'gameplay', 'free'], ['navigate', 'hazards'], ['cannons', 'hazards'], ['leaderboards', 'perform', 'challenge', 'air', 'jump', 'friends'], ['challenging', 'fair', 'react', 'difficulty', 'timing', 'ability']]"
"InShot Video Editor Music, Cut","InShot - Handy, Comprehensive and Fun!

Features:

Video 
- Trim video
- Cut/Delete middle part of a video
- Merge videos
- Adjust video speed

for Instagram
- Blur border for photo and video. Make it square ready for Instagram.
- Colored border to make it square ready.
- Move video/photo inside the square.

Music , Effects & Voice-overs
- Add your own music to video, like mp3 files and other format.
- Lots of fun sound effects.
- Add voice-overs.
- Easy to sync sound and video, with timeline features.
- Volume control for both original video sound and mp3 songs.

Text & Emoji
- Add text on video and photo.
- Add emoji on photo.
- With timeline features, easy to sync text and emoji with video.

Filters
- Lots of Photo filters
- Unique Video filters

Edit
- Rotate, Flip photo or video.
- Photo Collage

Share
- High video output resolution.
- Share to social apps, like Facebook, Twitter, Instagram, WhatsApp, etc.

InShot Pro Unlimited Subscription

- With an InShot Pro Unlimited subscription, you have access to all features and paid editing materials including stickers, filter packages etc. Watermark and advertisements will be removed automatically.

- InShot Pro Unlimited subscription is billed monthly or annually at the rate corresponding to the selected plan. In addition, a one-time payment will be offered if needed, which is not one of the subscription plan.

- Payment will be charged to iTunes Account at confirmation of purchase. 

- Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period.

- Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal.

- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase.

- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.

-Terms of Use
https://inshot.cc/terms/terms.pdf

-Privacy Policy
https://inshot.cc/terms/privacy.pdf

Feel free to contact us: instashot.ios@gmail.com
Your problems or suggestions are important to us!

Acknowledgements:
FUGUE Music
https://icons8.com/music/","[['cost', 'identify'], [], ['portion'], ['make', 'border'], ['sound'], ['video'], ['user'], ['-Terms'], ['subscription']]","[['period', 'renewal', 'end', 'current', 'period'], ['addition', 'one-time', 'payment', 'iTunes', 'Payment', 'charged', 'Account', 'charged', 'renewal'], ['unused', 'trial', 'Any', 'free', 'materials', 'including', 'stickers'], ['square', 'Colored', 'border', 'photo', 'video'], ['songs', 'video', 'mp3', 'sync', 'fun', 'sound', 'effects'], ['output', 'emoji', 'resolution', 'text', 'control', 'original', 'video'], ['purchases', 'forfeited', 'managed', 'auto-renewal'], ['Use', '-Privacy', 'publication', 'applicable'], ['access', 'purchases', 'features', 'publication']]"
musical.ly,"musical.ly is a global video community. We make it easy for you to make awesome short videos that you can share with the world. Capture and create your own videos with our special effects filters, fun stickers and much more. 

■ Add your favorite music to your videos for free
Easily edit your videos with thousands of free music clips and sound effects! We create featured music playlists for you with the hottest tracks in every genre, including pop, rock, rap, electronic, R&B, country, and more.

■ Join the community of creators & show your talent
Millions of creators are on musical.ly and waiting for you to join! With musical.ly, you can showcase your incredible talents using only your phone camera. Be entertained, and be inspired.

■ Use emoji stickers and face filters
100+ emoji stickers available for free to take your videos to the next level. Use tons of fun face filters and beauty effects in your videos.

■ Editing tools allow you to easily trim, cut, merge, and duplicate video clips
■ Livestreaming filters which are constantly being updated with fresh, creative designs
■ Dance, Comedy, Vlog, Music and Sports videos, it’s all here.

* Any feedback? Contact us at https://support.musical.ly or tweet us @musicallyapp

* Requires iOS 8.0 or later. Compatible with iPhone, iPad, and iPod touch. Optimised for iPhone 6, iPhone 6s, iPhone 7 and latest models. Performance of this app on iPhone 5c or earlier iOS device is not fine-tuned.","[['duplicate', 'video'], ['creators'], ['effects', 'special'], ['stickers', 'filters'], ['hottest', 'playlists'], ['music', 'free'], ['iPad', 'iPod'], ['pop', 'rock'], ['using', 'phone']]","[['clips', 'merge', 'ly', 'global', 'video'], ['ly', 'talent', 'musical', 'show', 'ly', 'waiting', 'join'], ['filters', 'videos', 'filters', 'beauty', 'effects'], ['fun', 'face', 'fun', 'face', 'filters'], ['tracks', 'music'], ['clips', 'thousands', 'free', 'take', 'videos'], ['touch', 'iPhone', '7', 'latest', 'models'], ['including', 'rap', 'genre', 'including', 'pop'], ['talents', 'camera', 'showcase', 'incredible', 'talents']]"
Bazaart Photo Editor & Collage,"Award-winning app Bazaart will help you make beautiful edits, gorgeous photo manipulations and stunning collages with state-of-the-art creative tools, fast processing times, and unparalleled simplicity. Get ready to discover boundless creativity.

GET CREATIVE
• Select photos, scale, rotate, position, duplicate and flip with simple touch gestures
• Magically remove the background from photos
• Cut out photos artistically with the scissors, finger and shape cut-out tools
• Remove the background from any photo with surgeon precision, automatically or manually
• Apply pressure to perfectly cut out photos with Pencil on iPad Pro and 3D Touch on iPhone 6S and up
• Edit in full wide color gamut on the iPad Pro, iPhone 7 and 7 Plus
• Enjoy multitasking on the iPad: Slide Over and Split View support
• Enhance your photos with powerful adjustments: exposure, contrast, saturation, blending, color fill, vibrance, warmth, tint, shadows, highlights, fade, blur, sharpness and opacity 
• Add up to 100 layers, each layer is independently editable and changes are completely reversible
• Use photos from your photo albums, camera, files, photography or web search
• Add hundreds of amazing backgrounds and stickers
• Add text using a great selection of beautiful fonts 
• Apply fabulous photo filters
• Create comfortably using Portrait or Landscape mode
• Create edits in a wide variety of preset sizes or in a custom size
• Save as an image with an opaque (JPG) or transparent background (PNG)
• Save in HD quality

GET PRO WITH ADOBE TOOLS
• Use advanced free Adobe photo editing tools directly in Bazaart, powered by Adobe CreativeSync
• Export to a Photoshop PSD file with Adobe Creative Cloud and continue editing on the desktop
• Import from a Photoshop PSD file with Adobe Creative Cloud and continue editing on the go

GET SOCIAL
• Join a vibrant, inspiring and supportive creator community
• Discover amazing creations by other users
• Connect with people who inspire you by liking, commenting and following
• Share creations on Instagram, WhatsApp, Facebook, Twitter, Text, Email, and wherever you want

PREMIUM SUBSCRIPTION
Premium provides full access to saving in HD, magic and shape cut out tools, finger cut-out brushes, adjustable canvas size, photo adjustments, a huge library of photographs, backgrounds, fonts and stickers, Adobe Photoshop compatibility, and removes the watermark.

Bazaart Premium offers two subscription options:
$4.99 per month
$29.99 per year
Prices may vary by location.

Should you choose to upgrade to a Premium subscription, payment will be charged to your iTunes account at confirmation of purchase. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Account will be charged for renewal within 24-hours prior to the end of the current period.

You may cancel automatic renewal and manage your subscription by selecting Manage App Subscriptions in your iTunes Account settings and selecting the subscription you want to modify. Any unused portion of a free trial period, if offered, will be forfeited when you purchase a Premium subscription, where applicable.

Privacy Policy: http://bazaart.me/privacy
Terms of Service: http://bazaart.me/terms

״I absolutely love this app! It is my go too for quick photo manipulation on my phone. I've been using it for months 4-5 times a week and it has had a single bug or glitch. If you have a rudimentary understanding of Photoshop or photo manipulation with masking you will find this app invaluable. Person missing from a photo? no problem cut them out of another and drop them in. Color off? change the lighting. I can't say enough good things about this app.” - Ro-Sham-Bo, United States

Need help? Email us at support@bazaart.me and we'll get back to you in no time.

BAZAART® is a registered trademark of Bazaart Ltd.","[[], [], [], ['position', 'rotate'], ['times'], ['renewal'], ['subscription'], ['offered', 'forfeited'], ['account', 'confirmation'], ['contrast', 'exposure'], ['highlights'], ['color', 'blending'], ['warmth', 'vibrance'], ['selection'], ['beautiful', 'make'], ['users'], ['backgrounds', 'stickers'], ['files', 'photography'], ['sizes', 'custom'], ['photo', 'size'], ['Apply', 'fabulous'], ['shape', 'tools'], ['cut'], ['remove', 'background'], ['photo', 'surgeon'], ['photo', 'albums'], ['photo']]","[['full', 'love', 'absolutely', 'app', 'access', 'provides'], ['inspiring', 'watermark', 'creator', 'removes', 'supportive', 'compatibility'], ['stunning', 'free', 'manipulations', 'trial', 'portion', 'collages'], ['duplicate', 'scale', 'position', 'duplicate', 'flip'], ['simplicity', 'unparalleled', '4-5', 'months', 'fast', 'processing', 'times'], ['cancel', 'manage', 'automatic', 'subscription'], ['selecting', 'settings', 'applicable', 'Privacy'], ['purchase', 'period', 'end', 'current', 'period'], ['iTunes', 'purchase', 'payment', 'charged', 'iTunes'], ['saturation', 'adjustments'], ['shadows', 'tint', 'fade', 'blur'], ['saturation', 'fill'], ['tint', 'fill', 'color', 'fill', 'vibrance'], ['beautiful', 'using', 'great', 'fonts'], ['edits', 'help', 'edits', 'wide', 'variety'], ['amazing', 'creations', 'Connect', 'people'], ['amazing', 'fonts', 'hundreds', 'amazing', 'backgrounds'], ['web', 'camera', 'photography', 'web', 'search'], ['preset', 'size'], ['canvas', 'adjustments', 'brushes', 'adjustable', 'canvas'], ['photo', 'fonts', 'fabulous', 'photo', 'filters'], ['cut', 'cut-out', 'magic', 'shape', 'cut'], ['photos', 'problem', 'perfectly', 'photo'], ['photos', 'Magically'], ['precision', 'background'], ['photos', 'camera', 'photos', 'powerful', 'adjustments'], ['quick', 'go', 'problem', 'missing']]"
InstaSize Photo Editor & Grid,"Join millions of content creators who trust and use InstaSize for fast, powerful and easy editing on mobile. Quickly create collages, photos and videos to share with friends and followers on any social network.

COLLAGE MAKER
Easily create a photo collage to combine multiple photos with our easy to use collage format. Choose from a wide variety of layouts.

SOCIAL MEDIA FORMATS
Create photos and videos that fit perfectly on each social network. Choose formats for Instagram, YouTube, Facebook and more.

PRO FONTS
Quickly add text to your photos and videos with over 50 professional fonts. Exclusive fonts available for Premium subscribers.

EDIT PHOTOS AND VIDEOS
Instantly give your photos and videos a high quality look with one of our 40 professional filters and tools. Choose from free editing tools like contrast, sharpen, saturation, tint and more. Exclusive filters available for Premium subscribers.

BEAUTY TOOLS
Effortlessly retouch your photos to whiten teeth, remove blemishes, smooth skin, remove acne and so much more. Exclusive tools available for Premium subscribers.

PREMIUM
Unleash your creative powers with Premium, your instant access to exclusive filters and tools, updated monthly. Experience the best photo and video tools that are made for content creators. 

Premium is a $4.99 USD/monthly subscription that provides access to entire collection of filters, beauty retouching tools and professional fonts, updated monthly. This subscription auto-renews at the end of each month at $4.99 USD, unless cancelled 24-hours in advance. The subscription fee is charged to your iTunes account at confirmation of purchase. You may manage your subscription and turn off auto-renewal by going to your Settings after purchase. No cancellation of the current subscription is allowed during active period.

Terms of use:
http://instasize.com/terms

Privacy policy:
http://instasize.com/privacy","[['use', 'Privacy'], ['active', 'allowed'], ['subscription'], ['collage'], ['content', 'creators'], ['entire', 'collection'], ['professional', 'fonts'], ['exclusive', 'filters'], ['professional', 'filters'], ['tools'], [], ['account', 'confirmation'], ['followers'], ['easy'], ['photos', 'videos'], ['whiten', 'teeth']]","[['policy', 'Terms'], ['period', 'subscription', 'active', 'period', 'Terms'], ['current', 'access', 'cancellation', 'provides'], ['photo', 'use', 'create', 'format', 'photo', 'video', 'tools'], ['made', 'millions', 'tools', 'made', 'content'], ['access', 'filters'], ['tools', '50', 'fonts', 'Exclusive', 'fonts'], ['access', 'tools'], ['tools', '40'], ['monthly', 'updated', 'editing', 'free'], ['24-hours', 'advance', 'saturation', 'cancelled', 'sharpen', 'contrast'], ['iTunes', 'purchase', 'fee', 'charged', 'iTunes'], ['share', 'friends', 'network', 'social'], ['photos', 'use', 'powerful', 'fast'], ['share', 'fit', 'collages', 'photos', 'videos'], ['photos', 'remove', 'teeth', 'remove', 'blemishes']]"
Lomotif Music Video Editor,"Make mini music videos for Instagram, Twitter & Vine!! ***** It’s the best app to 1. Add music to your video clips 2. Join your video clips (or photos) into a music video collage in seconds.

Lomotif has millions of users worldwide!

Use Lomotif to...
+ Add music 
+ Join your vid clips (photos) into a collage/montage
+ Crop, add text, filter and customize your music video
+ Save montages to camera roll in HD
+ Share easily to Instagram, Twitter, Vine, Text Message, Email
+ A must-have tool for all your selfie, Dubsmash and Hyperlapse videos!

+ INSTANT EDITS
Forget video editors and the hassle of editing!
Automatically transforms clips in your camera roll into awesome music videos, no editing required.
You can use an unlimited number of videos clips and photos in your Lomotif!

+ TRIM, EDIT VIDEOS EASILY
You can tweak your movie to perfection with our built-in editor.
Intuitive gestures will allow you to select your best moments to be featured as video highlights.
Easily rearrange clips to tell your story.
easily import videos and photos from Instagram, Facebook.

+ SQUARE CROP FOR INSTAGRAM
Adjust your square crop easily!
Switch easily between 2 formats:
- Instagram (Square, 15 seconds)
- Lomotif (16:9, 30 seconds) - Ideal for sharing on Facebook or YouTube!

+ ADDITIONAL POWER FEATURES
You can also:
* Pinch to zoom, or drag to adjust - crop to focus on key moments in a scene
* Add gorgeous cinematographic filters 
* Add titles/text overlays to your movies
* Get your music video formatted for Instagram with just one click
* Use your slow-mo clips to get an extra special music video
* Use Hyperlapse videos for an interesting timelapse/fast-mo effect
* Use photos to create a slideshow

+ SHARE IT ANYWHERE YOU WANT
We support easy sharing via:
*Instagram
*Facebook
*Twitter
*YouTube
* Messenger 
*Email
*Text Message
*WhatsApp 
- You can also upload your Lomotifs from your camera roll to Vine!

+OR KEEP IT PRIVATE
Your final video will also be saved to the camera roll, so you can choose to keep it private!

HERE’S HOW TO CREATE BEAUTIFUL MUSIC VIDEOS IN SECONDS:
1. Select video clips from your camera roll
2. Instantly preview your short movie 
3. Share on social media sites or save it to your camera roll

It’s that simple! 

It's the indispensable tool for social media sharing!","[['movie', 'perfection'], ['Pinch', 'zoom'], ['adjust', 'crop'], ['clips'], ['unlimited', 'number'], ['awesome', 'music'], ['videos'], ['filter', 'customize'], ['text', 'overlays'], ['music', 'video'], ['featured', 'video'], ['clips', 'photos'], ['camera', 'saved'], ['camera', 'roll'], ['media', 'social']]","[['tweak', 'built-in', 'perfection', 'built-in', 'editor'], ['also', 'drag'], ['drag', 'focus', 'focus', 'key', 'moments'], ['rearrange', 'Easily', 'get', 'extra', 'clips', 'tell', 'story'], ['use', 'videos'], ['roll', 'videos'], ['clips', 'mini', 'music', 'number'], ['text', 'music', 'add', 'text', 'filter'], ['movies', 'titles', 'movies', 'Get', 'music'], ['photos', 'Get', 'customize', 'music', 'video'], ['moments', 'highlights'], ['music', 'vid', 'photos', 'collage', 'montage'], ['also', 'roll'], ['clips', 'save', 'montages', 'camera', 'roll'], ['tool', 'sites', ""'s"", 'indispensable', 'tool']]"
Photo Editor-,"Photo Editor- is an amazing all-in-one photo editor!  With Photo Editor- you can enhance your photos, apply effects, add stickers, create collages, paint & draw, remove blemishes, whiten smiles and so much more!

Here are some of the amazing features:
• Enhance Photos in Seconds 
• Add Endless Stickers
• Apply Amazing Effects
• Add Unique Frames & Overlays
• Create tons of Amazing Collages
• Use Color Splash
• Crop, Rotate, Flip & Straighten 
• Adjust Brightness, Contrast & Saturation
• Draw and Paint on Photos 
• Add Text with Multiple Fonts
• Remove Red Eye
• Smile Whitening 
• Blemish Remover
• Vignette tool
• Tilt Shift & Focus Tool
• Sharpen and Blur Filters 
• HD Camera to Take Photos
• Import and Export High-Res Images
• Share Photos w/ Friends (Twitter, Flickr, etc.)
• International Language Support
• And Much More!

Photo Editor- is free and works across all iOS devices! Check out some of the amazing screenshots.","[[], ['stickers'], ['draw', 'remove']]","[['Photo', 'amazing', 'Much', 'photo', 'all-in-one', 'More', 'Here', 'amazing', 'features'], ['add', 'create', 'effects', 'collages', 'photos', 'apply', 'effects'], ['blemishes', 'paint', 'collages', 'paint', 'draw']]"
Adobe Photoshop Express,"Join millions of creative folks who trust and use Adobe Photoshop Express for fast, powerful, and easy editing on mobile devices. Try-out the #1 user-requested features: TEXT. The new Text styles give you flexibility to create incredible memes, using a variety of fonts, colors and transparency.

Photoshop Express Collages gives you flexibility and control of images ranging from border size, color, individual pan, and zoom. Also, apply quick backgrounds and Style Transfer which will help you create studio-caliber collages in just 5-7 taps. The new Pop Color feature will set apart your Collages! It’s a must try.

PHOTOSHOP EXPRESS COLLAGES FEATURES:
•	Upload files from your device, Adobe Creative Cloud, Dropbox, Facebook, or Google Photos.
Automatic collage: Choose from auto-suggested collage outputs to save time in creating a collage.
•	Intelligent layout and Style Transfer automatically creates gorgeous, share-worthy collages in a single tap.
•	Pop Color – Highlight one color amongst all the images in the collage to give it a mesmerising effect
•	1-tap share with Instagram, Facebook, Twitter, Flickr, and WhatsApp.

You can also use Photoshop Express to touch your way to better-looking iPhone pictures. Use slide bar adjustments or use automatic one-touch fixes to do it for you. 

•	Basics: Crop, straighten, rotate, and flip your photos. Remove red-eye and pet-eye.
•	Auto-Fix: A one-touch adjustment for contrast, exposure, and white balance. 
•	Blemish removal: Remove spots, dirt, and dust from your photos with one touch.
•	Corrections: Slide controls for clarity, contrast, exposure, highlights, shadows, temperature, 
tint, and vibrance. Various corrections like Blacks, Whites, Reduce Luminance and Reduce Color Noise make images more beautiful.
•	Looks: Choose from more than 45 eye-catching effects! Different categories of looks like Black and White, Portrait, Nature, and Duo Tones help save the right look to apply.
•	Customization: Create and save your own Looks.
•	Borders: Add a distinctive personal touch to your photos with 15 borders and frames. For a harmonious look, match the border color with the colors in the image. 
•	Image Resize: Use this option to resize an image before saving.
•	Raw photo support: Import and edit photos in raw formats.
•	Tiff Support - Edit TIFF images seamlessly. 
•	Watermark images: Easily add custom text or graphical watermark on images.
•	Sharing: Enhanced sharing experience allows one-click sharing to multiple destinations.
•	Perspective Correction – Fix those skewed perspective photos with just a click! Choose from auto (balanced or full auto), vertical, or horizontal correction options.
•	JPEG Quality output – Customize the quality and size of your output image.
Want to do more with your photos? Take a look at the other free Adobe Photoshop apps:

• Photoshop Mix — Cut out and combine elements from different images, blend layers, and apply looks on your iPad or iPhone — anywhere you are. 
•Photoshop Fix — Edit facial features, heal, lighten, liquefy, color, and adjust your images to perfection — and easily share them across other Creative Cloud desktop and mobile apps.
•Lightroom Mobile – Capture, edit, organize, and share professional quality images from your smartphone or tablet.

View Adobe's Privacy Policy.

Photoshop Express is brought to you by Adobe, proud makers of the Photoshop family of products.

Photoshop Express supports the following file formats:
• Photo: JPG, PNG
• Raw files: arw (SONY), cr2 (CANON), crw (CANON), dng, erf (EPSON), raf (FUJI), 3fr & fff (HASSELBLAD), dcr (KODAK), mrw (KONICA), mos (LEAF), rwl (LEICA), nef & nrw (NIKON), orf (OLYMPUS), rw2 (PANASONIC), pef (PENTAX), srw (SAMSUNG)

While we aim to provide support for raw files from the latest camera models of most camera manufacturers, we cannot guarantee universal raw support.","[['better-looking', 'iPhone'], ['adjustments'], ['effects'], ['folks'], ['features'], ['mobile'], ['clarity', 'contrast'], ['contrast', 'exposure'], ['tint', 'temperature'], ['formats'], ['rotate', 'flip'], ['photos'], ['models', 'camera'], ['files'], ['collage', 'give'], ['outputs'], ['professional', 'quality'], ['share'], ['images'], ['output', 'size'], ['color', 'images'], ['color', 'colors'], ['border', 'match'], ['border', 'size'], ['fonts', 'variety'], ['help'], ['collages'], ['create'], ['flexibility'], [], [], ['balanced', 'auto', 'full']]","[['pictures', 'way', 'looks', 'iPad', 'iPhone'], ['automatic', 'use', 'bar', 'slide'], ['Different', '45', 'categories', 'eye-catching'], ['millions', 'use', 'trust', 'creative'], ['1', 'heal', 'user-requested', 'lighten'], ['editing', 'apps', 'devices', 'desktop'], ['controls', 'exposure'], ['highlights', 'adjustment'], ['shadows', 'vibrance', 'highlights', 'shadows', 'temperature'], ['following', 'raw', 'file', 'photos'], ['photos', 'straighten'], ['red-eye', 'perspective', 'Remove', 'skewed', 'personal', 'touch', 'photos'], ['latest', 'manufacturers'], ['raw', 'support', 'camera', 'latest'], ['images', 'mesmerising'], ['collage', 'auto-suggested', 'save', 'time', 'time', 'creating', 'collage'], ['images', 'share'], ['edit', 'organize', '1-tap', 'effect'], ['layers', 'different', 'elements', 'blend', 'graphical', 'watermark', 'images'], ['image', 'quality'], ['adjust', 'amongst'], ['image', 'border'], ['color', 'look'], ['color', 'ranging'], ['using', 'colors', 'memes', 'using', 'variety'], ['save', 'create', 'right', 'studio-caliber'], ['5-7', 'single', 'tap', 'taps'], ['flexibility', 'studio-caliber', 'collages', 'give', 'create', 'incredible', 'memes'], ['styles', 'control', 'gives', 'give'], ['sharing', 'multiple', 'correction', 'horizontal', 'options', 'destinations'], ['one-click', 'powerful', 'allows', 'fast', 'experience', 'easy'], ['apply', 'quick', 'backgrounds']]"
Get 1000+ Likes Pano to Video,"Wondering how to change your panorama into video to post on social media? Here comes the best solution!

Likes panorama to video show can make your panorama move up! It converts panorama into a short video by selecting the appropriate display time for it, then a video would be created. It’s an evolution of panorama editing! Instant share them to your social media with one single click. A vivid video could assist you to attract more likes & followers quickly!

How to use this app:
- Open Likes Panorama
- Choose panorama from library or take one
- Choose a time length to display it
- Remove watermark
- Save to your album or directly share to social friends

Download and enjoy this new experience!","[['media', 'social'], ['selecting', 'appropriate'], ['display', 'time'], ['panorama', 'change'], ['panorama', 'video'], [], ['attract', 'likes']]","[['post', 'share', 'share', 'social', 'friends'], ['video', 'display'], ['length', 'video'], ['video', 'Wondering'], ['post', 'short'], ['solution', 'one', 'single', 'comes', 'click', 'best'], ['assist', 'followers', 'enjoy', 'new', 'experience']]"
Background Eraser - SuperImpose Photo Editor & Cut Out Image Outline,"This app helps to remove the background of any picture of yours and maintain transparency with just few taps. 

Just touch where you want to remove. ""Target"" function removes the area of similar color automatically. 

The image which one maintaining transparency background can be used with other apps 
ex) Keynote. Pages, etc. 

#Cut Out Tools – Cut images (Zoom in to work for fine pixel-level accuracy) 
___#Erase/Restore : Erase/Restore the area you touched 
___#Target Area Auto remove tool (Area/Color) : Remove similar color area automatically 
___#Reverse tool : Reverse removed area 

#Crop – Crop your photos with 15 different presets feature quickly and easily. 

#Adjust Effect - 9 ADJUSTMENT tools (Smooth, brightness, contrast, saturation, exposure, highlights, shadows, temperature, vignette) 
**”Smooth” - Smoothing image edge 

#Add Background Photo - Remove & Change your photo background 

#Full Resolution - Selecting size of output picture (HQ 3264 x 3264 pixel , Normal 1600 x 1600 pixel, LQ 800 x 600 pixel) 

#PNG/ JPEG File Selection - Selecting size of output picture (PNG_transparent background,JPEG_white background) 

#Share Instagram, Facebook, Twitter, Mail, Other Apps


#1.4.5 update
- 1.4.5_Remove watermark in transparent image
- 1.4.5_Full size image quality bug fix 
- 1.4.5_minor bug fix
- Foreground Photo can Move & Zoom & Rotate!! 
- Redesigned UI/UX
- iPhone 5/5S/6/6plus resolution support
- Added blur background function
- Added 2 brand new Background Packs 
: Colors, Gradients
- Added No crop size Editor for Instagram
- Added Store
- Added Instagram Tag Button : #BackgroundEraser","[['shadows', 'temperature'], ['saturation', 'exposure'], ['image', 'quality'], ['maintain', 'transparency'], ['picture'], ['background', 'blur'], []]","[['highlights', 'vignette'], ['highlights', 'contrast', 'brightness', 'contrast', 'saturation'], ['bug', 'size', 'watermark', 'transparent', 'image'], ['picture', 'taps', 'maintaining', 'transparency', 'background'], ['output', 'remove', 'background', 'size'], ['function', 'Added', 'function', 'removes', 'area'], ['different', '15', 'area', 'color', 'presets', 'similar']]"
